Location,Vacancy Name,Experience Required,Average Salary,Industry,Schedule,Experience,City,Population,Schedule Encoded
Калининград,Инженер - энергетик,От 3 до 6 лет,110000.0,"Инженер-энергетик, инженер-электрик",Полный день,4,Калининград,431500.0,1
Калининград,"Личный водитель (семейный , персональный)",От 3 до 6 лет,70000.0,Водитель,Полный день,4,Калининград,431500.0,1
Калининград,Заместитель руководителя службы безопасности,От 3 до 6 лет,60000.0,Специалист службы безопасности,Полный день,4,Калининград,431500.0,1
Калининград,Региональный представитель,От 1 года до 3 лет,100000.0,Супервайзер,Полный день,2,Калининград,431500.0,1
Калининград,Бухгалтер,От 3 до 6 лет,70000.0,Бухгалтер,Полный день,4,Калининград,431500.0,1
Калининград,Скаут,Нет опыта,62500.0,Другое,Полный день,0,Калининград,431500.0,1
Калининград,Администратор выставок,Нет опыта,110000.0,Другое,Полный день,0,Калининград,431500.0,1
Калининград,Повар холодного цеха в ресторан Si.M.Patio,От 1 года до 3 лет,60000.0,"Повар, пекарь, кондитер",Сменный график,2,Калининград,431500.0,2
Калининград,Бухгалтер,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Калининград,431500.0,1
Калининград,Водитель персональный,От 3 до 6 лет,80000.0,Водитель,Полный день,4,Калининград,431500.0,1
Калининград,Электромеханик,От 3 до 6 лет,95000.0,"Сервисный инженер, инженер-механик",Полный день,4,Калининград,431500.0,1
Калининград,Специалист по кадрам,От 3 до 6 лет,50000.0,Специалист по кадрам,Полный день,4,Калининград,431500.0,1
Калининград,Механик,От 3 до 6 лет,150000.0,Механик,Вахтовый метод,4,Калининград,431500.0,5
Калининград,Junior программист С++,Нет опыта,45000.0,"Программист, разработчик",Полный день,0,Калининград,431500.0,1
Калининград,Водитель микроавтобуса (категории В),От 1 года до 3 лет,50000.0,Водитель,Полный день,2,Калининград,431500.0,1
Калининград,Исполнительный директор,От 1 года до 3 лет,175000.0,Операционный директор (COO),Полный день,2,Калининград,431500.0,1
Калининград,Фармацевт-провизор (дистанционно),От 1 года до 3 лет,65000.0,Фармацевт-провизор,Полный день,2,Калининград,431500.0,1
Калининград,Руководитель бизнес-направления ВЭД (внешнеэкономическая деятельность),От 3 до 6 лет,200000.0,Другое,Полный день,4,Калининград,431500.0,1
Калининград,Юрист в строительную компанию,От 3 до 6 лет,80000.0,Юрист,Полный день,4,Калининград,431500.0,1
Калининград,Менеджер по кадрам и делопроизводству,От 3 до 6 лет,40000.0,Менеджер по персоналу,Полный день,4,Калининград,431500.0,1
Калининград,Визовый менеджер,Нет опыта,40000.0,Менеджер по туризму,Полный день,0,Калининград,431500.0,1
Калининград,Бухгалтер,От 1 года до 3 лет,68000.0,Другое,Полный день,2,Калининград,431500.0,1
Калининград,Контент креатор / стилист,Нет опыта,47500.0,"SMM-менеджер, контент-менеджер",Полный день,0,Калининград,431500.0,1
Калининград,Графический дизайнер,Нет опыта,65000.0,"Дизайнер, художник",Полный день,0,Калининград,431500.0,1
Калининград,Ведущий специалист департамента образовательной деятельности и реализации учебных программ,От 1 года до 3 лет,52200.0,Другое,Полный день,2,Калининград,431500.0,1
Калининград,Делопроизводитель,От 1 года до 3 лет,35000.0,"Делопроизводитель, архивариус",Полный день,2,Калининград,431500.0,1
Мурманск,Инспектор Контрольно-счетной палаты Мурманской области,Нет опыта,101500.0,Финансовый контролер,Полный день,0,Мурманск,307700.0,1
Мурманск,Администратор магазина одежды (без опыта) ЕЖЕНЕДЕЛЬНЫЕ ВЫПЛАТЫ,Нет опыта,120000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Мурманск,307700.0,1
Мурманск,Frontend-разработчик,От 1 года до 3 лет,95000.0,"Программист, разработчик",Удаленная работа,2,Мурманск,307700.0,4
Мурманск,Специалист,Нет опыта,90000.0,Другое,Полный день,0,Мурманск,307700.0,1
Мурманск,Руководитель производственно-учебного центра,От 1 года до 3 лет,150000.0,Руководитель отдела персонала,Полный день,2,Мурманск,307700.0,1
Мурманск,Партнер по работе с входящими заявками,От 1 года до 3 лет,80000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,2,Мурманск,307700.0,1
Мурманск,"Водитель категории ""B""",Нет опыта,238000.0,Водитель,Гибкий график,0,Мурманск,307700.0,3
Мурманск,Водитель категории В,Нет опыта,100000.0,Водитель,Сменный график,0,Мурманск,307700.0,2
Мурманск,Специалист группы по работе с населением,От 1 года до 3 лет,68000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Бухгалтер,От 3 до 6 лет,80000.0,Бухгалтер,Полный день,4,Мурманск,307700.0,1
Мурманск,Программист Python,От 1 года до 3 лет,95000.0,"Программист, разработчик",Удаленная работа,2,Мурманск,307700.0,4
Мурманск,Специалист по кадровому делопроизводству,От 1 года до 3 лет,60000.0,Специалист по кадрам,Полный день,2,Мурманск,307700.0,1
Мурманск,Копирайтер,Нет опыта,77500.0,"Копирайтер, редактор, корректор",Полный день,0,Мурманск,307700.0,1
Мурманск,Ведущий специалист по коммуникациям,От 1 года до 3 лет,77280.0,"Журналист, корреспондент",Полный день,2,Мурманск,307700.0,1
Мурманск,Секретарь-делопроизводитель,От 1 года до 3 лет,43000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Мурманск,307700.0,1
Мурманск,Заместитель руководителя филиала,Нет опыта,117500.0,Руководитель отдела продаж,Полный день,0,Мурманск,307700.0,1
Мурманск,Закупщик,От 1 года до 3 лет,105000.0,Другое,Удаленная работа,2,Мурманск,307700.0,4
Мурманск,Вахтенный матрос,От 1 года до 3 лет,120000.0,Другое,Вахтовый метод,2,Мурманск,307700.0,5
Мурманск,Секретарь,От 1 года до 3 лет,49000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Мурманск,307700.0,1
Мурманск,Бухгалтер на первичную документацию,От 1 года до 3 лет,70000.0,Бухгалтер,Полный день,2,Мурманск,307700.0,1
Мурманск,Специалист по IT,Нет опыта,95000.0,Системный администратор,Полный день,0,Мурманск,307700.0,1
Мурманск,Сборщик на оборонный завод,Нет опыта,113600.0,Другое,Вахтовый метод,0,Мурманск,307700.0,5
Мурманск,Директор филиала,От 3 до 6 лет,182500.0,Руководитель филиала,Полный день,4,Мурманск,307700.0,1
Мурманск,Главный бухгалтер,Более 6 лет,90000.0,Бухгалтер,Полный день,7,Мурманск,307700.0,1
Мурманск,Дизайнер 3d визуализатор,Нет опыта,40000.0,Архитектор,Полный день,0,Мурманск,307700.0,1
Мурманск,Юрисконсульт,От 3 до 6 лет,100000.0,Юрисконсульт,Полный день,4,Мурманск,307700.0,1
Мурманск,Менеджер по продажам на выставку,Нет опыта,100000.0,Другое,Полный день,0,Мурманск,307700.0,1
Мурманск,Помощник руководителя Event агенства,От 1 года до 3 лет,80000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Мурманск,307700.0,1
Мурманск,Руководитель проекта,Более 6 лет,240000.0,Руководитель строительного проекта,Полный день,7,Мурманск,307700.0,1
Мурманск,Секретарь-делопроизводитель,От 1 года до 3 лет,40600.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Мурманск,307700.0,1
Мурманск,Заведующий канцелярией,Нет опыта,65000.0,"Делопроизводитель, архивариус",Полный день,0,Мурманск,307700.0,1
Мурманск,Водитель категории С,Нет опыта,122500.0,Водитель,Полный день,0,Мурманск,307700.0,1
Мурманск,Главный специалист по адаптации персонала,От 1 года до 3 лет,130000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Помощник по хозяйству,Нет опыта,75000.0,Менеджер/руководитель АХО,Полный день,0,Мурманск,307700.0,1
Мурманск,Сварщик (электрогазосварщик),От 1 года до 3 лет,343000.0,Сварщик,Вахтовый метод,2,Мурманск,307700.0,5
Мурманск,Специалист по кадрам,От 1 года до 3 лет,66000.0,Специалист по кадрам,Полный день,2,Мурманск,307700.0,1
Мурманск,Охранник на вахту (без лицензии),Нет опыта,100000.0,Охранник,Вахтовый метод,0,Мурманск,307700.0,5
Мурманск,Начальник центра обслуживания клиентов,От 1 года до 3 лет,104500.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Инспектор центра занятости (оператор колл-центра),Нет опыта,72438.0,"Оператор ПК, оператор базы данных",Полный день,0,Мурманск,307700.0,1
Мурманск,Сторож (вахтер),Нет опыта,37500.0,Охранник,Сменный график,0,Мурманск,307700.0,2
Мурманск,Матрос 1 класса,От 1 года до 3 лет,120000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Водитель машины СМП,От 1 года до 3 лет,80000.0,Водитель,Вахтовый метод,2,Мурманск,307700.0,5
Мурманск,Разнорабочий,Нет опыта,112500.0,Разнорабочий,Вахтовый метод,0,Мурманск,307700.0,5
Мурманск,Главный специалист отдела методической поддержки служб капитанов морских портов,От 3 до 6 лет,85000.0,Другое,Полный день,4,Мурманск,307700.0,1
Мурманск,Эколог,От 1 года до 3 лет,60000.0,"Инженер по охране труда и технике безопасности, инженер-эколог",Полный день,2,Мурманск,307700.0,1
Мурманск,Специалист по подбору персонала,От 3 до 6 лет,115500.0,Специалист по подбору персонала,Полный день,4,Мурманск,307700.0,1
Мурманск,Оператор производственной линии,Нет опыта,65000.0,Оператор производственной линии,Сменный график,0,Мурманск,307700.0,2
Мурманск,Мойщица посуды/Уборщица (Мойщик посуды/Уборщик),Нет опыта,53000.0,"Уборщица, уборщик",Полный день,0,Мурманск,307700.0,1
Мурманск,Специалист по взаиморасчётам,От 3 до 6 лет,64380.0,Другое,Полный день,4,Мурманск,307700.0,1
Мурманск,Медицинский регистратор,Нет опыта,57500.0,Администратор,Полный день,0,Мурманск,307700.0,1
Мурманск,Заместитель главного бухгалтера,От 3 до 6 лет,100000.0,Бухгалтер,Полный день,4,Мурманск,307700.0,1
Мурманск,Главный механик подземного горного участка,От 3 до 6 лет,500000.0,"Сервисный инженер, инженер-механик",Вахтовый метод,4,Мурманск,307700.0,5
Мурманск,Администратор магазина,Нет опыта,120000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Мурманск,307700.0,1
Мурманск,Помощник менеджера Wildberries,От 1 года до 3 лет,50000.0,Менеджер продукта,Удаленная работа,2,Мурманск,307700.0,4
Мурманск,Ассистент руководителя по праздникам и розыгрышам,Нет опыта,50000.0,Event-менеджер,Удаленная работа,0,Мурманск,307700.0,4
Мурманск,Агент по недвижимости,Нет опыта,80000.0,Агент по недвижимости,Полный день,0,Мурманск,307700.0,1
Мурманск,Помощник бухгалтера,Нет опыта,20000.0,Бухгалтер,Полный день,0,Мурманск,307700.0,1
Мурманск,Сторож,Нет опыта,38750.0,Другое,Сменный график,0,Мурманск,307700.0,2
Мурманск,"Сварщик (п. Белокаменка, ВАХТА)/Электрогазосварщик",Нет опыта,220000.0,Сварщик,Вахтовый метод,0,Мурманск,307700.0,5
Мурманск,Специалист 2 категории (отдел подготовки производства),От 1 года до 3 лет,64000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Технический специалист,Нет опыта,95000.0,"Сервисный инженер, инженер-механик",Полный день,0,Мурманск,307700.0,1
Мурманск,Специалист по социальной работе,От 1 года до 3 лет,55000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Менеджер по продажам,От 1 года до 3 лет,60000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,2,Мурманск,307700.0,1
Мурманск,Системный администратор,От 1 года до 3 лет,100000.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Менеджер по закупкам,Нет опыта,100000.0,Менеджер по закупкам,Полный день,0,Мурманск,307700.0,1
Мурманск,Менеджер по логистике,От 1 года до 3 лет,100000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,2,Мурманск,307700.0,1
Мурманск,Водитель категории D,От 3 до 6 лет,90000.0,Водитель,Полный день,4,Мурманск,307700.0,1
Мурманск,SMM-менеджер,От 1 года до 3 лет,80000.0,"SMM-менеджер, контент-менеджер",Полный день,2,Мурманск,307700.0,1
Мурманск,Менеджер по кредитованию,Нет опыта,65000.0,Кредитный специалист,Сменный график,0,Мурманск,307700.0,2
Мурманск,Заведующий отделом художественно-эстетического развития школьников,Нет опыта,60000.0,Методист,Полный день,0,Мурманск,307700.0,1
Мурманск,Мерчендайзер кондитерских изделий(центр),Нет опыта,50000.0,Мерчандайзер,Полный день,0,Мурманск,307700.0,1
Мурманск,Техник по обслуживанию здания,От 1 года до 3 лет,85000.0,"Слесарь, сантехник",Полный день,2,Мурманск,307700.0,1
Мурманск,Разнорабочий на автомобильный завод,Нет опыта,100000.0,Разнорабочий,Вахтовый метод,0,Мурманск,307700.0,5
Мурманск,Воспитатель/Специалист по работе с детьми,От 1 года до 3 лет,52500.0,"Воспитатель, няня",Полный день,2,Мурманск,307700.0,1
Мурманск,Таргетолог,От 1 года до 3 лет,80000.0,Другое,Гибкий график,2,Мурманск,307700.0,3
Мурманск,Методист,Нет опыта,43000.0,Методист,Полный день,0,Мурманск,307700.0,1
Мурманск,Юрист (удаленно),От 1 года до 3 лет,30000.0,Юрист,Удаленная работа,2,Мурманск,307700.0,4
Мурманск,Картограф,От 1 года до 3 лет,70000.0,Геодезист,Полный день,2,Мурманск,307700.0,1
Мурманск,Инженер расчетно-договорной группы отдела сбыта,От 1 года до 3 лет,76500.0,Другое,Полный день,2,Мурманск,307700.0,1
Мурманск,Сотрудник в кафе на подработку,Нет опыта,52000.0,Другое,Гибкий график,0,Мурманск,307700.0,3
Мурманск,Менеджер YouTube,От 1 года до 3 лет,25000.0,"SMM-менеджер, контент-менеджер",Полный день,2,Мурманск,307700.0,1
Великий Новгород,Тестировщик игр,Нет опыта,10000.0,Тестировщик,Удаленная работа,0,Великий Новгород,218700.0,4
Великий Новгород,Заместитель руководителя обособленного подразделения по транспорту,От 3 до 6 лет,140000.0,"Инженер ПТО, инженер-сметчик",Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Бухгалтер,От 1 года до 3 лет,15000.0,Бухгалтер,Удаленная работа,2,Великий Новгород,218700.0,4
Великий Новгород,Специалист по управленческому учету,Нет опыта,55050.0,Финансовый контролер,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Заведующий складом готовой продукции,От 1 года до 3 лет,85850.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Руководитель производственно-учебного центра,От 1 года до 3 лет,150000.0,Руководитель отдела персонала,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Заместитель Генерального директора по финансовым вопросам,От 3 до 6 лет,80000.0,Финансовый директор (CFO),Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Менеджер по продажам веревочных парков,От 1 года до 3 лет,60000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Администратор,Нет опыта,60000.0,Администратор,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Специалист по документообороту,От 1 года до 3 лет,28000.0,"Делопроизводитель, архивариус",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Медицинский регистратор,От 1 года до 3 лет,45000.0,Администратор,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Менеджер по работе с населением в ритуальное агентство,Нет опыта,40000.0,"Менеджер по продажам, менеджер по работе с клиентами",Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Менеджер по учету ТМЦ с функциями кладовщика,От 1 года до 3 лет,124500.0,Кладовщик,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Заместитель Управляющей СПА-комплексом,От 1 года до 3 лет,55000.0,Администратор,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Сканировщик на пункт выдачи заказов,Нет опыта,93400.0,Другое,Гибкий график,0,Великий Новгород,218700.0,3
Великий Новгород,Водитель автомобиля легкового,От 3 до 6 лет,40000.0,Водитель,Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,HR менеджер / менеджер по персоналу,От 1 года до 3 лет,80000.0,Менеджер по персоналу,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Рыбак,Нет опыта,75000.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Упаковщик - комплектовщик пачек сигарет в коробки,Нет опыта,300500.0,"Упаковщик, комплектовщик",Вахтовый метод,0,Великий Новгород,218700.0,5
Великий Новгород,Рабочий на завод,Нет опыта,87000.0,Разнорабочий,Вахтовый метод,0,Великий Новгород,218700.0,5
Великий Новгород,Менеджер-диспетчер на производство,От 1 года до 3 лет,52000.0,Менеджер по работе с партнерами,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Ассистент-менеджер,Нет опыта,45000.0,"Менеджер по продажам, менеджер по работе с клиентами",Удаленная работа,0,Великий Новгород,218700.0,4
Великий Новгород,Главный консультант отдела цифровизации,Нет опыта,50500.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,"Водитель категории В (грузовая, грузопассажирская, УАЗ)",От 1 года до 3 лет,100000.0,Водитель,Вахтовый метод,2,Великий Новгород,218700.0,5
Великий Новгород,Специалист по просмотру видеороликов,Нет опыта,25000.0,Другое,Удаленная работа,0,Великий Новгород,218700.0,4
Великий Новгород,Кладовщик,Нет опыта,45000.0,Кладовщик,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Руководитель направления по привлечению и развитию молодежи,От 3 до 6 лет,150000.0,Руководитель отдела персонала,Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Начальник сервисной службы,От 3 до 6 лет,110000.0,"Сервисный инженер, инженер-механик",Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Контролер по выпуску автомобилей на линию,От 1 года до 3 лет,80000.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Специалист отдела кадров,От 1 года до 3 лет,50000.0,Специалист по кадрам,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Помощник менеджера отдела закупок,Нет опыта,48000.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Водитель,От 3 до 6 лет,30000.0,Водитель,Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Водитель на автомобиль компании,Нет опыта,215000.0,Водитель,Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,"Специалист по консультированию пользователей 1С(можно без опыта, обучаем)",Нет опыта,80000.0,Специалист технической поддержки,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,3D визуализатор экстерьеров/стажёр,Нет опыта,52000.0,"Дизайнер, художник",Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Промышленный маляр (в Финляндии),От 1 года до 3 лет,2200.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Инженер,Нет опыта,80000.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Водитель-экспедитор,От 1 года до 3 лет,125000.0,Водитель,Вахтовый метод,2,Великий Новгород,218700.0,5
Великий Новгород,Главный механик,От 3 до 6 лет,150000.0,"Сервисный инженер, инженер-механик",Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,Проектный юрист,От 3 до 6 лет,200000.0,Другое,Полный день,4,Великий Новгород,218700.0,1
Великий Новгород,"Водитель В, С",От 3 до 6 лет,170000.0,Водитель,Вахтовый метод,4,Великий Новгород,218700.0,5
Великий Новгород,Электромонтажник,От 1 года до 3 лет,60000.0,Электромонтажник,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Специалист отдела Администрации Губернатора по профилактике коррупционных правонарушений,Нет опыта,44000.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,"Финансовый консультант(можно без опыта, обучаем!)",Нет опыта,36000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Фасовщица / фасовщик,Нет опыта,21000.0,Фармацевт-провизор,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Специалист по планированию,От 1 года до 3 лет,55050.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Менеджер в пункт выдачи заказов,Нет опыта,60000.0,"Менеджер по продажам, менеджер по работе с клиентами",Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Сборщик лёгких посылок на пункт выдачи,Нет опыта,92180.0,Другое,Гибкий график,0,Великий Новгород,218700.0,3
Великий Новгород,Специалист по учету ТМЦ,От 1 года до 3 лет,80000.0,Другое,Вахтовый метод,2,Великий Новгород,218700.0,5
Великий Новгород,Оператор линии нанесения клея,Нет опыта,90750.0,Оператор производственной линии,Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Начинающий специалист (Администратор) выплаты каждую неделю,Нет опыта,80000.0,Другое,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Администратор медицинского центра,От 1 года до 3 лет,37000.0,Администратор,Сменный график,2,Великий Новгород,218700.0,2
Великий Новгород,Чайный сомелье/Чайный мастер,Нет опыта,37500.0,"Официант, бармен, бариста",Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Руководитель проекта,Нет опыта,69000.0,Руководитель проектов,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Специалист по снабжению (Снабженец),Более 6 лет,70000.0,Менеджер по закупкам,Полный день,7,Великий Новгород,218700.0,1
Великий Новгород,Сотрудник в кафе на подработку,Нет опыта,42000.0,Другое,Гибкий график,0,Великий Новгород,218700.0,3
Великий Новгород,Администратор-кассир,От 1 года до 3 лет,35000.0,Администратор,Сменный график,2,Великий Новгород,218700.0,2
Великий Новгород,Ведущий специалист,Нет опыта,35000.0,Юрист,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Сварщик на полуавтомат,От 1 года до 3 лет,115000.0,Сварщик,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Менеджер по документообороту,От 1 года до 3 лет,40000.0,"Делопроизводитель, архивариус",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Бухгалтер-экономист,От 3 до 6 лет,25000.0,Экономист,Удаленная работа,4,Великий Новгород,218700.0,4
Великий Новгород,Инженер ПТО,От 1 года до 3 лет,100000.0,"Инженер ПТО, инженер-сметчик",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Администратор выставок (без опыта) ЕЖЕНЕДЕЛЬНЫЕ ВЫПЛАТЫ,Нет опыта,120000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Бухгалтер по расчету заработной платы,От 1 года до 3 лет,59250.0,Бухгалтер,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Водитель категории С,От 1 года до 3 лет,90000.0,Водитель,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Менеджер диспетчерского отдела,От 1 года до 3 лет,60200.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Дизайнер,Нет опыта,40000.0,"Дизайнер, художник",Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Оператор ПК,От 1 года до 3 лет,39500.0,"Оператор ПК, оператор базы данных",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Упаковщик - комплектовщик смартфонов на склад электроники,Нет опыта,309750.0,"Упаковщик, комплектовщик",Вахтовый метод,0,Великий Новгород,218700.0,5
Великий Новгород,Торговый представитель,Нет опыта,60000.0,Торговый представитель,Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Младший администратор в гончарную школу Колокол,Нет опыта,18000.0,Администратор,Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Администратор медицинского центра,От 1 года до 3 лет,40000.0,Администратор,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Ведущий менеджер,Нет опыта,51000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Великий Новгород,218700.0,1
Великий Новгород,Начинающий специалист,Нет опыта,125000.0,Курьер,Гибкий график,0,Великий Новгород,218700.0,3
Великий Новгород,Инженер БДД,От 1 года до 3 лет,80000.0,Другое,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,SMM-менеджер,От 1 года до 3 лет,27500.0,"SMM-менеджер, контент-менеджер",Гибкий график,2,Великий Новгород,218700.0,3
Великий Новгород,"Оператор АЗС (Великий Новгород, Лужское шоссе, 19)",Нет опыта,45000.0,Другое,Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Администратор медицинского центра,От 1 года до 3 лет,37000.0,Администратор,Сменный график,2,Великий Новгород,218700.0,2
Великий Новгород,Бухгалтер,От 1 года до 3 лет,65000.0,Бухгалтер,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Рабочий по уходу за растениями,Нет опыта,99000.0,Разнорабочий,Вахтовый метод,0,Великий Новгород,218700.0,5
Великий Новгород,Делопроизводитель,От 1 года до 3 лет,45000.0,"Делопроизводитель, архивариус",Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Геодезист (полевые работы),От 1 года до 3 лет,210000.0,Геодезист,Вахтовый метод,2,Великий Новгород,218700.0,5
Великий Новгород,Работник на производство,Нет опыта,50000.0,Оператор производственной линии,Сменный график,0,Великий Новгород,218700.0,2
Великий Новгород,Ассистент коммерческого отдела,От 1 года до 3 лет,50000.0,Координатор отдела продаж,Полный день,2,Великий Новгород,218700.0,1
Великий Новгород,Менеджер по продажам автомобилей,От 1 года до 3 лет,185000.0,"Менеджер по продажам, менеджер по работе с клиентами",Сменный график,2,Великий Новгород,218700.0,2
Великий Новгород,Офис-менеджер,Нет опыта,30000.0,Офис-менеджер,Полный день,0,Великий Новгород,218700.0,1
Псков,Помощник руководителя,От 1 года до 3 лет,60000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Псков,203300.0,1
Псков,QA Engineer / Ручной тестировщик WEB-приложений,Нет опыта,92500.0,Тестировщик,Полный день,0,Псков,203300.0,1
Псков,Администратор по работе с клиентами,От 1 года до 3 лет,62500.0,"Менеджер по продажам, менеджер по работе с клиентами",Сменный график,2,Псков,203300.0,2
Псков,Офис-менеджер (офисный работник),Нет опыта,45000.0,Другое,Полный день,0,Псков,203300.0,1
Псков,Водитель-экспедитор,От 1 года до 3 лет,77500.0,Водитель,Полный день,2,Псков,203300.0,1
Псков,Бухгалтер,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Псков,203300.0,1
Псков,Электромонтажник,Нет опыта,126000.0,Электромонтажник,Полный день,0,Псков,203300.0,1
Псков,Заместитель директора по обеспечению деятельности,От 3 до 6 лет,66788.0,Другое,Полный день,4,Псков,203300.0,1
Псков,Начинающий диспетчер - логист,Нет опыта,45000.0,Администратор,Сменный график,0,Псков,203300.0,2
Псков,Документовед,От 1 года до 3 лет,40000.0,"Делопроизводитель, архивариус",Полный день,2,Псков,203300.0,1
Псков,Бухгалтер-кассир,От 1 года до 3 лет,40000.0,Кассир-операционист,Полный день,2,Псков,203300.0,1
Псков,Экономист,Нет опыта,54000.0,Другое,Полный день,0,Псков,203300.0,1
Псков,Токарь (Великие Луки),От 1 года до 3 лет,236990.0,"Токарь, фрезеровщик, шлифовщик",Вахтовый метод,2,Псков,203300.0,5
Псков,Помощник бухгалтера по работе с первичной документацией,Нет опыта,30000.0,Бухгалтер,Полный день,0,Псков,203300.0,1
Псков,Менеджер по продажам,От 1 года до 3 лет,120000.0,Торговый представитель,Полный день,2,Псков,203300.0,1
Псков,Водитель руководителя (категория В),От 1 года до 3 лет,40000.0,Водитель,Полный день,2,Псков,203300.0,1
Псков,Администратор выставок (без опыта) ЕЖЕНЕДЕЛЬНЫЕ ВЫПЛАТЫ,Нет опыта,120000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Псков,203300.0,1
Псков,Инженер,От 1 года до 3 лет,80000.0,"Инженер-энергетик, инженер-электрик",Полный день,2,Псков,203300.0,1
Псков,Оператор производственной линии,Нет опыта,60000.0,Оператор производственной линии,Сменный график,0,Псков,203300.0,2
